区域,小区名称,面积(㎡),户型,价格(元/月)
汉阳,新城丽景B区,12,4室1厅2卫,1190
汉阳,新城丽景B区,14,4室1厅2卫,1190
汉阳,新城丽景B区,16,4室1厅2卫,1090
汉阳,新城丽景B区,13,4室1厅2卫,1160
汉阳,名流公馆,13,3室1厅1卫,1130
汉阳,新城丽景B区,12,3室1厅1卫,1090
汉阳,太子尚品,10,3室1厅1卫,730
汉阳,太子尚品,11,3室1厅1卫,790
汉阳,太子尚品,15,4室1厅1卫,830
汉阳,太子尚品,11,3室1厅1卫,760
汉阳,鲤鱼洲家园,22,3室1厅1卫,700
汉阳,招商公园1872,12,4室1厅2卫,730
汉阳,新城丽景B区,10,3室1厅2卫,1060
汉阳,新城丽景B区,12,3室1厅1卫,860
汉阳,江城明珠,18,4室1厅2卫,1000
汉阳,新城丽景B区,16,4室1厅2卫,1160
汉阳,太子尚品,8,4室1厅1卫,690
汉阳,太子尚品,10,3室1厅1卫,730
汉阳,太子尚品,11,3室1厅1卫,790
汉阳,太子尚品,15,4室1厅1卫,830
汉阳,新城丽景B区,16,4室1厅2卫,1190
汉阳,太子尚品,14,3室1厅1卫,890
汉阳,新长江香榭琴台墨园,11,4室1厅1卫,1160
汉阳,江城明珠,22,4室1厅2卫,1000
汉阳,广电兰亭时代,20,4室1厅2卫,800
汉阳,新城丽景B区,9,3室1厅1卫,1030
汉阳,新城丽景B区,9,3室1厅1卫,890
汉阳,鲤鱼洲家园,22,3室1厅1卫,800
汉阳,招商公园1872,11,4室1厅2卫,1030
汉阳,新城丽景B区,11,4室1厅1卫,930
汉阳,新城丽景B区,15,4室1厅2卫,1130
汉阳,南国明珠四期,10,4室1厅2卫,730
汉阳,新城丽景B区,9,3室1厅1卫,790
汉阳,新城丽景B区,12,4室1厅1卫,830
汉阳,新城丽景B区,12,3室1厅1卫,960
汉阳,新城丽景B区,10,3室1厅1卫,790
汉阳,金地澜菲溪岸,7,4室1厅1卫,630
汉阳,新城丽景B区,13,3室1厅1卫,990
汉阳,新城丽景B区,10,3室1厅1卫,760
汉阳,新城丽景B区,12,3室1厅1卫,1060
汉阳,新城丽景B区,9,3室1厅1卫,960
汉阳,新城丽景B区,11,3室1厅1卫,930
汉阳,新城丽景B区,11,4室1厅2卫,790
汉阳,新城丽景B区,11,3室1厅1卫,930
汉阳,新城丽景B区,11,4室1厅2卫,790
汉阳,新城丽景B区,11,4室1厅1卫,930
汉阳,新城丽景B区,14,4室1厅2卫,1190
汉阳,广电兰亭时代,7,3室1厅1卫,690
汉阳,广电兰亭时代,10,3室1厅1卫,790
汉阳,新城丽景B区,15,4室1厅2卫,860
汉阳,新城丽景B区,13,4室1厅1卫,990
汉阳,新城丽景B区,11,4室1厅2卫,790
汉阳,新城丽景B区,10,4室1厅1卫,760
汉阳,太子尚品,8,4室1厅1卫,660
汉阳,太子尚品,6,4室1厅1卫,630
汉阳,太子尚品,9,4室1厅2卫,690
汉阳,太子尚品,9,4室1厅1卫,830
汉阳,纽宾凯汉city国际社区蜜城,12,3室1厅1卫,800
汉阳,新城丽景B区,10,4室1厅1卫,830
汉阳,新城丽景B区,7,3室1厅1卫,790
汉阳,新城丽景B区,7,4室1厅1卫,760
汉阳,太子尚品,14,4室1厅1卫,860
汉阳,江城明珠,20,4室1厅1卫,800
汉阳,太子尚品,12,4室1厅1卫,690
汉阳,太子尚品,8,4室1厅2卫,690
汉阳,太子尚品,9,4室1厅2卫,790
汉阳,招商公园1872,10,4室1厅2卫,760
汉阳,江城明珠,13,5室0厅4卫,700
汉阳,太子尚品,6,4室1厅1卫,630
汉阳,新城丽景B区,12,3室1厅2卫,890
汉阳,太子尚品,11,4室1厅1卫,660
汉阳,新城丽景B区,9,3室1厅1卫,860
汉阳,太子尚品,9,4室1厅2卫,690
汉阳,太子尚品,6,4室1厅1卫,630
汉阳,新城丽景B区,12,3室1厅2卫,890
汉阳,太子尚品,11,4室1厅1卫,660
汉阳,新城丽景B区,9,3室1厅1卫,860
汉阳,新城丽景B区,12,5室1厅2卫,760
汉阳,新城丽景B区,10,5室1厅2卫,790
汉阳,新城丽景B区,11,3室1厅1卫,1060
汉阳,新城丽景B区,11,3室1厅1卫,860
汉阳,太子尚品,8,4室1厅1卫,590
汉阳,阳光城十里新城,14,4室1厅3卫,820
汉阳,阳光城十里新城,12,4室1厅2卫,850
汉阳,汉阳人信汇二期天悦,12,3室1厅2卫,1020
汉阳,龙阳锦园,12,5室1厅5卫,1320
汉阳,龙阳锦园,15,5室1厅5卫,1320
汉阳,经开未来城,35,2室2厅2卫,1400
汉阳,王家湾中央生活区,10,4室1厅1卫,1120
汉阳,王家湾中央生活区,10,4室1厅1卫,1050
汉阳,龙阳锦园,18,5室0厅4卫,1160
汉阳,汉阳人信汇四期天誉,16,5室1厅3卫,1160
汉阳,中国铁建国际城,13,3室1厅2卫,920
汉阳,龙阳锦园,18,5室1厅5卫,1350
汉阳,中国铁建国际城,13,3室1厅2卫,1200
汉阳,经开未来城,25,2室2厅2卫,1400
汉阳,中国铁建国际城,13,3室1厅1卫,1150
汉阳,龙阳1号,12,4室1厅1卫,800
汉阳,龙阳1号,16,5室2厅1卫,1150
汉阳,南国明珠一期,15,5室1厅1卫,900
汉阳,南国明珠一期,15,5室1厅1卫,1010
汉阳,朗诗绿色街区,15,2室1厅1卫,1400
汉阳,龙阳时代,12,4室1厅2卫,1000
汉阳,龙阳锦园,25,5室0厅1卫,1100
汉阳,龙阳熙苑,25,5室1厅3卫,1200
汉阳,磨山港湾,20,4室1厅3卫,1270
汉阳,龙阳熙苑,15,5室1厅3卫,700
汉阳,阳城景园,18,4室1厅1卫,1240
汉阳,朗诗绿色街区,20,2室0厅1卫,1650
汉阳,龙阳锦园,19,5室1厅5卫,1180
汉阳,壹加壹空间,20,2室2厅2卫,1300
汉阳,南国明珠一期,15,5室1厅1卫,700
汉阳,龙阳1号,12,5室2厅1卫,800
汉阳,朗诗绿色街区,22,2室1厅1卫,1400
汉阳,世纪龙城,17,4室1厅2卫,1100
汉阳,世纪龙城,12,3室1厅1卫,720
汉阳,壹加壹空间,13,2室1厅1卫,1520
汉阳,龙阳1号,16,5室2厅1卫,1000
汉阳,朗诗绿色街区,15,2室1厅1卫,1400
汉阳,龙阳锦园,17,5室1厅5卫,1180
汉阳,世纪龙城,12,4室1厅2卫,1050
汉阳,龙阳时代,13,4室1厅2卫,1300
汉阳,龙阳时代,12,4室1厅2卫,1050
汉阳,龙阳锦园,20,4室1厅1卫,1240
汉阳,龙阳熙苑,20,5室1厅3卫,1000
汉阳,王家湾中央生活区,18,4室1厅1卫,1220
汉阳,阳光城十里新城,11,5室1厅3卫,800
汉阳,阳城景园,15,4室1厅1卫,1060
汉阳,龙阳熙苑,15,5室1厅3卫,800
汉阳,王家湾中央生活区,15,4室1厅1卫,1050
汉阳,龙阳锦园,16,5室1厅5卫,900
汉阳,阳城景园,14,4室1厅2卫,900
汉阳,龙阳锦园,17,5室0厅4卫,1100
汉阳,龙阳锦园,15,5室1厅5卫,900
汉阳,龙阳锦园,15,5室0厅4卫,1250
汉阳,壹加壹空间,35,2室1厅2卫,1800
汉阳,阳城景园,16,4室1厅2卫,1360
汉阳,龙阳锦园,17,5室1厅5卫,800
汉阳,龙阳熙苑,8,5室1厅3卫,650
汉阳,龙阳熙苑,12,5室0厅2卫,900
汉阳,汉城花园,8,4室1厅1卫,650
汉阳,龙阳熙苑,6,5室1厅3卫,750
汉阳,LAKE街区知音国际茶城,15,3室1厅2卫,1150
汉阳,龙阳锦园,10,5室1厅5卫,980
汉阳,龙阳1号,10,3室1厅1卫,850
汉阳,龙阳锦园,15,5室1厅5卫,1260
汉阳,世纪龙城,15,5室1厅4卫,1220
汉阳,龙阳熙苑,8,5室1厅3卫,900
汉阳,阳光城十里新城,14,5室1厅3卫,1160
汉阳,龙阳锦园,15,5室1厅5卫,1160
汉阳,阳城景园,10,4室1厅2卫,990
汉阳,磨山港湾,13,3室1厅1卫,1150
汉阳,龙阳熙苑,11,5室1厅3卫,950
汉阳,阳光城十里新城,12,4室1厅2卫,970
汉阳,中国铁建国际城,14,3室1厅1卫,1150
汉阳,龙阳锦园,20,5室1厅5卫,1400
汉阳,世纪龙城,12,4室1厅2卫,950
汉阳,龙阳熙苑,12,5室1厅3卫,970
汉阳,龙阳锦园,16,5室0厅4卫,1060
汉阳,龙阳熙苑,12,5室1厅3卫,920
汉阳,龙阳熙苑,12,4室1厅2卫,1020
汉阳,龙阳熙苑,13,4室1厅2卫,1120
汉阳,王家湾中央生活区,16,5室1厅4卫,1300
汉阳,朗诗绿色街区,35,2室1厅2卫,1450
汉阳,经开未来城,35,2室2厅2卫,1500
汉阳,龙阳熙苑,18,5室1厅3卫,1280
汉阳,经开未来城,30,2室2厅2卫,1400
汉阳,龙阳熙苑,20,5室1厅3卫,1400
汉阳,经开未来城,30,2室1厅2卫,1600
汉阳,经开未来城,35,2室1厅2卫,1500
汉阳,龙阳锦园,14,5室1厅5卫,1220
汉阳,朗诗麦君,35,2室2厅2卫,1450
汉阳,龙阳锦园,16,5室1厅5卫,1350
汉阳,龙阳锦园,16,5室1厅5卫,1280
汉阳,龙阳御园,25,5室1厅3卫,1260
汉阳,龙阳锦园,20,5室1厅5卫,1350
汉阳,龙阳锦园,17,5室1厅5卫,1360
汉阳,龙阳锦园,15,5室1厅5卫,1280
汉阳,龙阳锦园,15,5室1厅5卫,1260
汉阳,龙阳时代,18,4室1厅2卫,1300
汉阳,南国明珠一期,18,4室1厅2卫,1250
汉阳,龙阳锦园,15,5室1厅5卫,1320
汉阳,中国铁建国际城,15,3室1厅1卫,1200
汉阳,磨山港湾,15,4室1厅3卫,1270
汉阳,龙阳锦园,15,5室0厅4卫,1320
汉阳,龙阳锦园,15,5室1厅5卫,1180
汉阳,王家湾中央生活区,10,3室0厅1卫,850
汉阳,吉祥欧式花园,14,5室1厅2卫,1000
汉阳,南国明珠一期,17,3室1厅1卫,1150
汉阳,十里玫瑰,23,3室1厅1卫,830
汉阳,国信新城一期,16,5室1厅1卫,750
汉阳,国信新城一期,20,5室1厅1卫,1250
汉阳,汉阳人信汇四期天誉,18,5室1厅1卫,1220
汉阳,陶馨阁,14,4室1厅1卫,900
汉阳,陶馨阁,13,4室1厅1卫,1130
汉阳,龙阳1号,22,3室1厅1卫,1200
汉阳,陶馨阁,15,4室1厅2卫,900
汉阳,陶馨阁,18,4室1厅2卫,1130
汉阳,王家湾中央生活区,13,3室1厅1卫,1450
汉阳,汉阳人信汇四期天誉,10,5室1厅1卫,880
汉阳,十里玫瑰,25,3室1厅1卫,1100
汉阳,中国铁建国际城,25,3室0厅1卫,1100
汉阳,南国明珠一期,12,3室1厅1卫,950
汉阳,吉祥欧式花园,13,5室1厅2卫,700
汉阳,十里玫瑰,8,3室1厅1卫,820
汉阳,十里和府,12,4室1厅2卫,900
汉阳,陶馨阁,13,4室1厅2卫,1130
汉阳,十里玫瑰,13,3室1厅1卫,1070
汉阳,十里玫瑰,10,3室1厅1卫,950
汉阳,十里玫瑰,15,3室1厅1卫,1270
汉阳,十里玫瑰,11,3室1厅2卫,900
汉阳,和谐家园(汉阳大道),10,4室1厅1卫,1070
汉阳,兆麟锦桦豪庭,10,5室0厅2卫,920
汉阳,红光鹏程苑,11,4室1厅2卫,900
汉阳,红光鹏程苑,12,4室1厅2卫,1080
汉阳,红光鹏程苑,14,4室1厅2卫,1380
汉阳,和谐家园(汉阳大道),12,4室1厅1卫,750
汉阳,和谐家园(汉阳大道),10,4室1厅1卫,900
汉阳,和谐家园(江城大道),12,4室1厅1卫,850
汉阳,汉水尚庭,20,3室1厅1卫,1020
汉阳,十里玫瑰,13,3室1厅2卫,1100
汉阳,琴台颖园,25,5室1厅2卫,1000
汉阳,磨山港湾,20,4室1厅2卫,1020
汉阳,和谐家园(汉阳大道),15,4室1厅1卫,1100
汉阳,和谐家园(江城大道),15,4室1厅1卫,1180
汉阳,和谐家园(江城大道),15,4室1厅1卫,1250
汉阳,金桥港湾花园,13,3室1厅1卫,1160
汉阳,铁桥新家园,20,4室1厅1卫,1020
汉阳,铁桥新家园,16,4室1厅1卫,700
汉阳,红光颐景苑,15,4室1厅2卫,720
汉阳,和谐家园(江城大道),10,4室1厅1卫,820
汉阳,和谐家园(江城大道),18,4室1厅1卫,1310
汉阳,铁桥新家园,18,4室1厅1卫,920
汉阳,铁桥新家园,20,4室1厅1卫,1020
汉阳,金桥港湾花园,12,3室1厅1卫,750
汉阳,邓甲新城A区,8,4室1厅3卫,800
汉阳,龙江庭苑A区,12,4室1厅1卫,800
汉阳,十里玫瑰,6,5室1厅3卫,720
汉阳,和谐家园(汉阳大道),11,3室1厅1卫,880
汉阳,铁桥新家园,10,3室1厅1卫,850
汉阳,钰龙湾,10,3室1厅2卫,900
汉阳,米粮新家园,10,4室1厅1卫,620
汉阳,和谐家园(汉阳大道),11,4室1厅1卫,900
汉阳,地铁汉阳城,8,4室1厅1卫,920
汉阳,兆麟锦桦豪庭,6,5室0厅2卫,750
汉阳,铁桥新家园,10,3室1厅1卫,830
汉阳,中国铁建国际城,8,4室1厅1卫,750
汉阳,和谐家园(汉阳大道),10,3室1厅1卫,800
汉阳,磨山港湾,13,3室1厅1卫,1150
汉阳,十里玫瑰,13,3室1厅2卫,1100
汉阳,碧水晴天,14,4室1厅1卫,1120
汉阳,红光怡馨苑,12,4室1厅4卫,840
汉阳,世茂锦绣长江五期,10,4室2厅1卫,1110
汉阳,铁桥新家园,15,3室1厅1卫,950
汉阳,金龙琴台馨都,10,4室1厅2卫,900
汉阳,世茂锦绣长江二期,11,5室0厅3卫,1100
汉阳,磨山港湾,14,4室1厅2卫,1050
汉阳,中国铁建国际城,13,4室1厅1卫,1100
汉阳,和谐家园(汉阳大道),10,3室1厅1卫,920
汉阳,金龙琴台馨都,15,4室1厅2卫,1120
汉阳,和谐家园(江城大道),9,4室1厅2卫,1050
汉阳,和谐家园(江城大道),12,4室1厅2卫,1050
汉阳,龙阳锦园,16,5室1厅5卫,1280
汉阳,龙阳御园,25,5室1厅3卫,1260
汉阳,龙阳锦园,20,5室1厅5卫,1350
汉阳,龙阳锦园,17,5室1厅5卫,1360
汉阳,龙阳锦园,15,5室1厅5卫,1280
汉阳,龙阳锦园,15,5室1厅5卫,1260
汉阳,南国明珠一期,18,4室1厅2卫,1250
汉阳,龙阳锦园,15,5室1厅5卫,1320
汉阳,龙阳锦园,15,5室1厅5卫,1180
汉阳,王家湾中央生活区,10,3室0厅1卫,850
汉阳,南国明珠一期,17,3室1厅1卫,1150
汉阳,十里玫瑰,23,3室1厅1卫,830
汉阳,汉阳人信汇四期天誉,18,5室1厅1卫,1220
汉阳,陶馨阁,14,4室1厅1卫,900
汉阳,陶馨阁,13,4室1厅1卫,1130
汉阳,陶馨阁,15,4室1厅2卫,900
汉阳,陶馨阁,18,4室1厅2卫,1130
汉阳,王家湾中央生活区,13,3室1厅1卫,1450
汉阳,十里玫瑰,25,3室1厅1卫,1100
汉阳,南国明珠一期,12,3室1厅1卫,950
汉阳,十里玫瑰,8,3室1厅1卫,820
汉阳,陶馨阁,13,4室1厅2卫,1130
汉阳,十里玫瑰,13,3室1厅1卫,1070
汉阳,十里玫瑰,10,3室1厅1卫,950
汉阳,十里玫瑰,11,3室1厅2卫,900
汉阳,红光鹏程苑,11,4室1厅2卫,900
汉阳,红光鹏程苑,14,4室1厅2卫,1380
汉阳,和谐家园(汉阳大道),10,4室1厅1卫,900
汉阳,和谐家园(江城大道),12,4室1厅1卫,850
汉阳,汉水尚庭,20,3室1厅1卫,1020
汉阳,经开未来城,35,2室2厅2卫,1400
汉阳,龙阳熙苑,18,5室1厅3卫,1280
汉阳,龙阳锦园,20,5室1厅5卫,1400
汉阳,世茂锦绣长江五期,10,4室2厅1卫,1110
汉阳,南国明珠一期,18,4室1厅2卫,1250
汉阳,铁桥新家园,20,4室1厅1卫,1020
汉阳,阳城景园,10,4室1厅2卫,990
汉阳,龙阳锦园,25,5室0厅1卫,1100
汉阳,中国铁建国际城,25,3室0厅1卫,1100
汉阳,龙阳1号,16,5室2厅1卫,1150
汉阳,十里玫瑰,25,3室1厅1卫,1100
汉阳,龙阳熙苑,20,5室1厅3卫,1400
汉阳,南国明珠一期,15,5室1厅1卫,900
汉阳,南国明珠一期,15,5室1厅1卫,1010
汉阳,朗诗绿色街区,15,2室1厅1卫,1400
汉阳,钰龙湾,10,3室1厅2卫,900
汉阳,王家湾中央生活区,16,5室1厅4卫,1300
汉阳,汉阳人信汇四期天誉,16,5室1厅3卫,1160
汉阳,十里玫瑰,8,3室1厅1卫,820
汉阳,中国铁建国际城,15,3室1厅1卫,1200
汉阳,龙阳锦园,20,5室1厅5卫,1350
汉阳,龙阳1号,10,3室1厅1卫,850
汉阳,经开未来城,30,2室1厅2卫,1600
汉阳,龙阳锦园,16,5室1厅5卫,1280
汉阳,壹加壹空间,13,2室1厅1卫,1520
汉阳,金龙琴台馨都,10,4室1厅2卫,900
汉阳,朗诗绿色街区,15,2室1厅1卫,1400
汉阳,磨山港湾,15,4室1厅3卫,1270
汉阳,龙阳锦园,15,5室1厅5卫,1320
汉阳,龙阳熙苑,12,4室1厅2卫,1020
汉阳,龙阳熙苑,12,5室1厅3卫,920
汉阳,十里玫瑰,6,5室1厅3卫,720
汉阳,汉阳人信汇二期天悦,12,3室1厅2卫,1020
汉阳,龙阳锦园,15,5室1厅5卫,900
汉阳,中国铁建国际城,14,3室1厅1卫,1150
汉阳,中国铁建国际城,13,4室1厅1卫,1100
汉阳,龙阳时代,18,4室1厅2卫,1300
汉阳,和谐家园(汉阳大道),11,4室1厅1卫,900
汉阳,经开未来城,35,2室1厅2卫,1500
汉阳,阳光城十里新城,12,4室1厅2卫,850
汉阳,铁桥新家园,16,4室1厅1卫,700
汉阳,龙阳锦园,15,5室1厅5卫,1160
汉阳,陶馨阁,15,4室1厅2卫,900
汉阳,和谐家园(汉阳大道),10,3室1厅1卫,800
汉阳,经开未来城,25,2室2厅2卫,1400
汉阳,和谐家园(汉阳大道),15,4室1厅1卫,1100
汉阳,十里玫瑰,13,3室1厅2卫,1100
汉阳,龙阳锦园,15,5室1厅5卫,1260
汉阳,龙阳锦园,19,5室1厅5卫,1180
汉阳,龙阳锦园,18,5室0厅4卫,1160
汉阳,龙阳御园,25,5室1厅3卫,1260
汉阳,阳城景园,14,4室1厅2卫,900
汉阳,龙阳时代,13,4室1厅2卫,1300
汉阳,中国铁建国际城,8,4室1厅1卫,750
汉阳,铁桥新家园,10,3室1厅1卫,850
汉阳,龙阳锦园,17,5室1厅5卫,1180
汉阳,红光怡馨苑,12,4室1厅4卫,840
汉阳,陶馨阁,18,4室1厅2卫,1130
汉阳,和谐家园(汉阳大道),10,3室1厅1卫,920
汉阳,陶馨阁,13,4室1厅2卫,1130
汉阳,中国铁建国际城,13,3室1厅1卫,1150
汉阳,南国明珠一期,17,3室1厅1卫,1150
汉阳,汉水尚庭,20,3室1厅1卫,1020
汉阳,龙阳锦园,17,5室0厅4卫,1100
汉阳,和谐家园(江城大道),10,4室1厅1卫,820
汉阳,世纪龙城,17,4室1厅2卫,1100
汉阳,龙江庭苑A区,12,4室1厅1卫,800
汉阳,龙阳熙苑,12,5室1厅3卫,970
汉阳,兆麟锦桦豪庭,6,5室0厅2卫,750
汉阳,磨山港湾,13,3室1厅1卫,1150
汉阳,朗诗绿色街区,20,2室0厅1卫,1650
汉阳,十里玫瑰,13,3室1厅2卫,1100
汉阳,王家湾中央生活区,10,4室1厅1卫,1050
汉阳,龙阳锦园,18,5室1厅5卫,1350
汉阳,十里和府,12,4室1厅2卫,900
汉阳,壹加壹空间,35,2室1厅2卫,1800
汉阳,龙阳熙苑,12,5室0厅2卫,900
汉阳,十里玫瑰,10,3室1厅1卫,950
汉阳,磨山港湾,20,4室1厅3卫,1270
汉阳,朗诗绿色街区,35,2室1厅2卫,1450
汉阳,阳城景园,18,4室1厅1卫,1240
汉阳,阳光城十里新城,14,4室1厅3卫,820
汉阳,地铁汉阳城,8,4室1厅1卫,920
汉阳,磨山港湾,13,3室1厅1卫,1150
汉阳,阳城景园,16,4室1厅2卫,1360
汉阳,阳城景园,15,4室1厅1卫,1060
汉阳,十里玫瑰,13,3室1厅1卫,1070
汉阳,阳光城十里新城,12,4室1厅2卫,970
汉阳,LAKE街区知音国际茶城,15,3室1厅2卫,1150
汉阳,龙阳锦园,14,5室1厅5卫,1220
汉阳,和谐家园(汉阳大道),10,4室1厅1卫,900
汉阳,陶馨阁,13,4室1厅1卫,1130
汉阳,磨山港湾,20,4室1厅2卫,1020
汉阳,阳光城十里新城,14,5室1厅3卫,1160
汉阳,龙阳熙苑,8,5室1厅3卫,900
汉阳,王家湾中央生活区,18,4室1厅1卫,1220
汉阳,龙阳锦园,16,5室1厅5卫,1350
汉阳,中国铁建国际城,13,3室1厅2卫,920
汉阳,中国铁建国际城,13,3室1厅2卫,1200
汉阳,金龙琴台馨都,15,4室1厅2卫,1120
汉阳,阳光城十里新城,11,5室1厅3卫,800
汉阳,世纪龙城,15,5室1厅4卫,1220
汉阳,十里玫瑰,11,3室1厅2卫,900
汉阳,龙阳锦园,17,5室1厅5卫,1360
汉阳,龙阳锦园,15,5室1厅5卫,1320
汉阳,龙阳锦园,15,5室0厅4卫,1250
汉阳,碧水晴天,14,4室1厅1卫,1120
汉阳,王家湾中央生活区,15,4室1厅1卫,1050
汉阳,磨山港湾,14,4室1厅2卫,1050
汉阳,龙阳熙苑,11,5室1厅3卫,950
汉阳,龙阳锦园,15,5室1厅5卫,1280
汉阳,世纪龙城,12,4室1厅2卫,950
汉阳,龙阳熙苑,13,4室1厅2卫,1120
汉阳,龙阳锦园,15,5室1厅5卫,1260
汉阳,红光鹏程苑,14,4室1厅2卫,1380
汉阳,兆麟锦桦豪庭,10,5室0厅2卫,920
汉阳,陶馨阁,14,4室1厅1卫,900
汉阳,和谐家园(汉阳大道),10,4室1厅1卫,1070
汉阳,和谐家园(江城大道),15,4室1厅1卫,1250
汉阳,红光鹏程苑,11,4室1厅2卫,900
汉阳,世茂锦绣长江五期,10,4室2厅1卫,1110
汉阳,金龙琴台馨都,10,4室1厅2卫,900
汉阳,世茂锦绣长江二期,11,5室0厅3卫,1100
汉阳,磨山港湾,14,4室1厅2卫,1050
汉阳,中国铁建国际城,13,4室1厅1卫,1100
汉阳,和谐家园(汉阳大道),10,3室1厅1卫,920
汉阳,金龙琴台馨都,15,4室1厅2卫,1120
汉阳,和谐家园(江城大道),12,4室1厅2卫,1050
汉阳,和谐家园(江城大道),12,4室1厅2卫,1100
汉阳,御水天成,9,4室1厅2卫,970
汉阳,和谐家园(江城大道),11,3室1厅1卫,1060
汉阳,和谐家园(江城大道),9,4室1厅2卫,1050
汉阳,磨山港湾,8,4室1厅3卫,1060
汉阳,十里玫瑰,10,3室1厅2卫,960
汉阳,金龙公馆,17,3室1厅2卫,1300
汉阳,磨山港湾,17,4室1厅3卫,1280
汉阳,和谐家园(汉阳大道),15,4室1厅3卫,1180
汉阳,兆麟锦桦豪庭,15,5室0厅2卫,1260
汉阳,世茂锦绣长江五期,10,4室1厅2卫,1250
汉阳,和谐家园(汉阳大道),10,4室1厅1卫,880
汉阳,五里汉城,22,3室1厅3卫,1350
汉阳,和谐家园(汉阳大道),12,3室2厅1卫,1050
汉阳,五里汉城,20,3室1厅3卫,1138
汉阳,江腾苑A1区,20,4室0厅1卫,1450
汉阳,和谐家园(汉阳大道),12,3室2厅1卫,1100
汉阳,七里晴川,17,4室0厅1卫,720
汉阳,江腾苑A1区,25,4室0厅1卫,1700
汉阳,十里玫瑰,15,3室1厅1卫,1020
汉阳,十里玫瑰,15,3室1厅1卫,850
汉阳,七里晴川,20,4室0厅1卫,1020
汉阳,和谐家园(汉阳大道),20,4室1厅1卫,1100
汉阳,七里晴川,20,4室0厅1卫,1020
汉阳,十里玫瑰,18,4室1厅1卫,1200
汉阳,和谐家园(汉阳大道),13,3室2厅1卫,1050
汉阳,江腾苑A1区,12,4室0厅1卫,1050
汉阳,紫荆花园(汉阳),10,4室1厅1卫,820
汉阳,红光颐景苑,10,5室1厅2卫,750
汉阳,复地翠微新城,12,3室1厅1卫,900
汉阳,铁桥新家园,25,4室1厅3卫,1020
汉阳,磨山港湾,15,4室1厅2卫,1120
汉阳,红光颐景苑,10,5室1厅2卫,770
汉阳,七里晴川二期,15,4室1厅2卫,1020
汉阳,铁桥新家园,13,4室1厅3卫,920
汉阳,和谐家园(江城大道),15,4室1厅1卫,1250
汉阳,紫荆花园(汉阳),18,4室1厅1卫,800
汉阳,金地澜菲溪岸,12,4室1厅1卫,800
汉阳,光明上海府邸,15,5室1厅3卫,1050
汉阳,老关新城,16,4室1厅3卫,730
汉阳,碧水晴天,25,5室1厅1卫,900
汉阳,米粮新家园,15,3室1厅1卫,800
汉阳,塞纳河畔,20,5室0厅1卫,820
汉阳,碧水晴天,12,5室1厅1卫,700
汉阳,光明上海府邸,12,4室1厅2卫,820
汉阳,塞纳河畔,25,5室0厅1卫,1050
汉阳,塞纳河畔,18,5室0厅1卫,1050
汉阳,塞纳河畔,25,5室0厅1卫,1050
汉阳,月湖景苑,15,5室1厅1卫,820
汉阳,金地澜菲溪岸,13,4室1厅1卫,1000
汉阳,邓甲新城A区,18,4室0厅1卫,1150
汉阳,新长江香榭琴台墨园,12,4室1厅1卫,750
汉阳,太子尚品,18,4室1厅1卫,950
汉阳,光明上海府邸,14,4室1厅2卫,850
汉阳,光明上海府邸,12,5室1厅3卫,950
汉阳,米粮新家园,15,5室2厅4卫,700
汉阳,光明上海府邸,12,4室1厅2卫,820
汉阳,塞纳河畔,25,5室0厅1卫,1050
汉阳,米粮新家园,12,3室1厅1卫,650
汉阳,米粮新家园,10,3室1厅1卫,800
汉阳,月湖景苑,18,5室1厅1卫,900
汉阳,金地澜菲溪岸,12,4室1厅1卫,800
汉阳,光明上海府邸,12,5室1厅3卫,800
汉阳,太子尚品,10,4室1厅2卫,600
汉阳,米粮新家园,15,5室1厅2卫,800
汉阳,光明上海府邸,10,5室1厅3卫,800
汉阳,江腾苑A2区,15,5室1厅4卫,1100
汉阳,邓甲新城C区,14,4室1厅3卫,1020
汉阳,碧水晴天,15,5室1厅1卫,920
汉阳,碧水晴天,15,5室1厅1卫,920
汉阳,碧水晴天,13,4室1厅2卫,970
汉阳,江腾苑B区,19,5室1厅1卫,1100
汉阳,红光景观苑,18,4室0厅1卫,1000
汉阳,米粮新家园,18,5室0厅1卫,770
汉阳,江腾苑B区,21,5室1厅1卫,1300
汉阳,红光景观苑,16,4室0厅1卫,820
汉阳,米粮新家园,9,5室1厅2卫,830
东湖高新,金地中心城,40,1室1厅1卫,2300
东湖高新,光谷青年城,40,1室1厅1卫,1400
东湖高新,城市之光,75,2室1厅1卫,2300
东湖高新,光谷青年城,35,1室0厅1卫,1000
东湖高新,中冶创业苑,66,2室1厅1卫,2200
东湖高新,康卓新城,100,2室1厅1卫,2900
东湖高新,现代森林小镇,62,2室2厅1卫,2300
